row,col,geo,clim,pH,EMF,EMF.plant,EMF.soil,plant.repl,plant.rich,plant.sor,bac.repl,bac.rich,bac.sor,bac.BC,fun.repl,fun.rich,fun.sor,fun.BC
Site39,Site23,386.8201064,1.56185449,0.929619521,4.88755516,2.281188269,4.322542715,0.470588235,0.294117647,0.764705882,0.734698207,0.075845974,0.810544182,0.819727273,0.520187509,0.014063209,0.534250718,0.753276423
Site40,Site23,435.8373524,1.292042288,0.856503379,4.317208106,1.844083405,3.903542266,0.625,0.25,0.875,0.745115258,0.043688255,0.788803513,0.802181818,0.453999675,0.088106442,0.542106117,0.791
Site41,Site23,460.1184479,1.338680206,1.062795351,3.967839355,1.923768058,3.470283217,0.533333333,0.2,0.733333333,0.714153132,0.010672854,0.724825986,0.728818182,0.466519267,0.059065066,0.525584334,0.729910569
Site42,Site23,467.634212,1.078278818,0.989679209,5.025791539,2.045997443,4.59047656,0.434782609,0.47826087,0.913043478,0.759165257,0.017258883,0.77642414,0.797545455,0.417112299,0.12065508,0.53776738,0.749211382
Site43,Site23,495.8631985,1.028198632,0.942675975,4.559683099,0.840977082,4.48145819,0.444444444,0.333333333,0.777777778,0.764229446,0.033396205,0.797625652,0.817272727,0.458279431,0.084411384,0.542690815,0.760943089
Site44,Site23,519.2442539,0.793758821,0.757274329,4.259164479,1.865955521,3.828667138,0.380952381,0.428571429,0.80952381,0.737532244,0.063628547,0.801160791,0.807181818,0.452026921,0.049616528,0.50164345,0.733869919
Site45,Site23,517.6264701,1.220526858,0.070504851,3.242069132,1.731991241,2.740660248,0.615384615,0.076923077,0.692307692,0.663893885,0.020683453,0.684577338,0.656454545,0.446034017,0.065967255,0.512001272,0.675691057
Site46,Site23,552.6266858,0.664140932,0.475254924,3.624878267,1.706730406,3.197938988,0.5,0.4,0.9,0.715981927,0.084585479,0.800567406,0.807090909,0.449880096,0.072102318,0.521982414,0.743243902
Site47,Site23,581.4955499,0.715512534,0.501367832,3.960459901,1.626630932,3.610999092,0.714285714,0.142857143,0.857142857,0.754221388,0.03851672,0.792738108,0.795,0.466645388,0.070220236,0.536865624,0.788447154
Site48,Site23,586.6145355,1.201526754,0.806888854,4.16288723,2.264315725,3.493208323,0.476190476,0.428571429,0.904761905,0.760086867,0.004229055,0.764315922,0.767272727,0.49095057,0.019923954,0.510874525,0.730430894
Site49,Site23,643.4192599,0.164394344,0.556204938,5.277947241,2.539067072,4.627079584,0.454545455,0.454545455,0.909090909,0.725417842,0.05448231,0.779900152,0.778363636,0.470339623,0.012226415,0.482566038,0.697829268
Site50,Site23,664.3049644,0.242535474,1.021014699,3.862115813,2.911657615,2.537358565,0.470588235,0.294117647,0.764705882,0.671060238,0.007284079,0.678344317,0.633363636,0.403585982,0.093072535,0.496658517,0.638682927
Site51,Site23,659.4661498,0.285485783,1.146356657,3.51455239,2.579154755,2.387475497,0.666666667,0.2,0.866666667,0.79901687,0.026700927,0.825717797,0.856272727,0.419550599,0.099885189,0.519435788,0.791861789
Site52,Site23,713.8650011,0.364754569,0.890450159,3.844612594,2.253649635,3.114820912,0.526315789,0.368421053,0.894736842,0.72500524,0.086983861,0.811989101,0.832272727,0.397172448,0.102416571,0.499589019,0.759796748
Site53,Site23,730.2441345,0.49646064,0.454364597,4.683085331,2.400404331,4.02111269,0.5,0.4,0.9,0.752360849,0.032107544,0.784468392,0.794727273,0.482002163,0.035995674,0.517997837,0.732560976
Site54,Site23,568.0752546,0.973228067,0.866948542,4.00841655,2.492324084,3.139382726,0.5,0.4,0.9,0.778840743,0.019471019,0.798311761,0.824363636,0.462951432,0.043897883,0.506849315,0.727300813
Site55,Site23,706.1267096,0.39826963,1.3892067,3.610651767,2.004030955,3.003442377,0.526315789,0.368421053,0.894736842,0.721922303,0.077802477,0.79972478,0.817909091,0.46779237,0.048467792,0.516260163,0.744138211
Site56,Site23,754.6202458,1.074323192,3.005595699,3.876430173,3.380426024,1.89721659,0.380952381,0.428571429,0.80952381,0.83096624,0.014202561,0.845168801,0.886818182,0.472509844,0.022021292,0.494531136,0.712089431
Site57,Site23,791.8392608,2.025726451,0.349912966,4.550827406,3.465726651,2.949367534,0.5,0.25,0.75,0.658985628,0.034802233,0.693787861,0.680727273,0.453798472,0.033299697,0.487098169,0.652796748
Site58,Site23,850.2976238,1.684330422,0.117508086,3.266849896,2.438453254,2.173994934,0.444444444,0.333333333,0.777777778,0.699613724,0.010224949,0.709838673,0.698,0.478139261,0.012807302,0.490946563,0.657528455
Site59,Site23,261.6841346,1.909172511,0.780775946,4.30754193,2.030811915,3.79877881,0.833333333,0,0.833333333,0.824744583,0.021892893,0.846637476,0.872727273,0.478356336,0.051756587,0.530112923,0.765560976
Site60,Site23,364.5714278,0.918913359,1.154190529,2.873260195,2.016926659,2.046370201,0.434782609,0.47826087,0.913043478,0.769926512,0.015036744,0.784963256,0.813454545,0.476344878,0.011643331,0.487988209,0.686398374
Site25,Site24,99.04142323,0.506424572,0.266351661,1.16166482,0.790055319,0.851632401,0.571428571,0.142857143,0.714285714,0.612832551,0.019300991,0.632133542,0.557818182,0.336845367,0.115587233,0.4524326,0.572065041
Site26,Site24,114.5566251,0.370241624,0.355135547,2.215726386,1.788666317,1.307714123,0.4,0.2,0.6,0.650677789,0.019812304,0.670490094,0.622909091,0.389178927,0.096978326,0.486157254,0.572926829
Site27,Site24,122.5918836,0.554806086,0.386471037,1.874684735,1.527762243,1.086455421,0.461538462,0.076923077,0.538461538,0.60340729,0.068938193,0.672345483,0.625181818,0.379980873,0.09021358,0.470194453,0.612317073
Site28,Site24,329.9003065,2.441232726,0.054837107,2.186069442,1.373516287,1.700691805,0.444444444,0.333333333,0.777777778,0.697060717,0.008367303,0.70542802,0.707363636,0.362085308,0.098262243,0.460347551,0.650430894
Site29,Site24,330.9624393,2.0593727,0.334245221,2.763532473,2.26117094,1.588778684,0.173913043,0.47826087,0.652173913,0.630797029,0.056414375,0.687211403,0.650727273,0.391964723,0.067777233,0.459741957,0.663268293
Site30,Site24,271.4511529,1.887038313,0.020890326,1.232936916,0.914707564,0.826706424,0.210526316,0.368421053,0.578947368,0.612125492,0.051750227,0.663875719,0.603363636,0.302276812,0.144997004,0.447273817,0.614186992
Site31,Site24,229.1259976,2.601386367,0.007833872,3.777235297,3.51618855,1.379827732,0.571428571,0.142857143,0.714285714,0.613677997,0.043354366,0.657032363,0.608727273,0.314217443,0.147550777,0.46176822,0.670699187
Site32,Site24,233.9537176,3.391944368,0.190624228,2.312093559,1.469801543,1.784785715,0.727272727,0.090909091,0.818181818,0.699322564,0.020323085,0.719645649,0.731272727,0.355540897,0.058707124,0.414248021,0.660918699
Site33,Site24,267.328603,2.276095682,0.135787121,2.88837381,2.305165618,1.740377757,0.533333333,0.2,0.733333333,0.65637229,0.005817028,0.662189318,0.619363636,0.518442271,0.020758278,0.539200549,0.681113821
Site34,Site24,298.4747325,3.160083784,0.308132313,2.880326443,2.431937323,1.543360385,0.6,0.2,0.8,0.61041638,0.291741102,0.902157482,0.937272727,0.500730994,0.043128655,0.543859649,0.803569106
Site35,Site24,360.8843788,2.928970719,0.015667745,3.419178115,3.005417413,1.630412572,0.6,0.2,0.8,0.639467963,0.20219977,0.841667732,0.876272727,0.48807543,0.05527824,0.54335367,0.77902439
Site36,Site24,375.2018408,2.460294099,0.185401646,1.573739492,1.451400109,0.608353279,0.444444444,0.333333333,0.777777778,0.567901235,0.275267942,0.843169177,0.893,0.383144913,0.17327852,0.556423433,0.887617886
Site37,Site24,362.318144,2.150994212,0.882616287,2.551155202,2.026214831,1.550111714,0.769230769,0.076923077,0.846153846,0.655510018,0.070127505,0.725637523,0.731,0.527022254,0.008124338,0.535146591,0.764577236
Site38,Site24,374.1444402,1.368991828,0.493533959,5.839184985,5.662198644,1.426740269,0.555555556,0.333333333,0.888888889,0.657589511,0.051941503,0.709531014,0.669818182,0.45844504,0.043565684,0.502010724,0.675357724
Site39,Site24,405.7562707,1.18059626,0.352524257,1.760997435,1.470812273,0.968412735,0.470588235,0.294117647,0.764705882,0.668304165,0.037969502,0.706273667,0.690363636,0.477592411,0.066404972,0.543997383,0.680569106
Site40,Site24,457.5200191,0.911103022,0.279408115,1.175968318,1.135035712,0.307563682,0.625,0.25,0.875,0.675058176,0.005711868,0.680770044,0.645090909,0.513771186,0.007768362,0.521539548,0.757894309
Site41,Site24,483.7685352,0.842354175,0.485700087,1.855491271,1.801422235,0.444663681,0.533333333,0.2,0.733333333,0.682730924,0.048639,0.731369924,0.707636364,0.503685925,0.021429796,0.525115721,0.687317073
Site42,Site24,492.9736359,0.68992072,0.412583945,3.977054002,3.517540057,1.855766817,0.260869565,0.47826087,0.739130435,0.658486263,0.02074058,0.679226843,0.657181818,0.501002735,0.040656335,0.54165907,0.665203252
Site43,Site24,524.889327,0.580564342,0.365580711,2.291086694,1.742154814,1.487943158,0.222222222,0.333333333,0.555555556,0.665811692,0.00459549,0.670407182,0.634818182,0.514335972,0.004045734,0.518381706,0.626666667
Site44,Site24,550.7199135,0.399167599,0.180179065,1.698440005,1.421799754,0.929076912,0.095238095,0.428571429,0.523809524,0.625621891,0.025704809,0.6513267,0.585363636,0.448896435,0.03089983,0.479796265,0.595829268
Site45,Site24,548.4862786,0.693710059,0.506590413,3.030593955,2.329963111,1.937981327,0.615384615,0.076923077,0.692307692,0.731818182,0.017316017,0.749134199,0.751454545,0.497928177,0.014502762,0.512430939,0.70303252
Site46,Site24,585.5095875,0.295835545,0.101840341,2.22181125,1.911294677,1.132871522,0.3,0.4,0.7,0.612513944,0.046749823,0.659263766,0.602,0.490965949,0.008339124,0.499305073,0.593642276
Site47,Site24,616.1360645,0.199983846,0.075727433,1.67182609,1.147666536,1.215674297,0.714285714,0.142857143,0.857142857,0.662200957,0.000531632,0.662732589,0.599181818,0.525056355,0.010230623,0.535286978,0.68896748
Site48,Site24,623.09688,0.67399746,1.383984119,2.251689507,1.646725836,1.535708194,0.476190476,0.428571429,0.904761905,0.676124491,0.033762235,0.709886726,0.692545455,0.454246215,0.060566162,0.514812377,0.700121951
Site49,Site24,681.9157742,0.694904233,0.020890326,3.172908652,2.533468682,1.910205683,0.272727273,0.454545455,0.727272727,0.639255074,0.016530655,0.655785729,0.583818182,0.420829252,0.068233758,0.48906301,0.607138211
Site50,Site24,703.8782258,0.352608813,1.598109963,6.593594329,2.89853568,5.922328688,0.470588235,0.294117647,0.764705882,0.743911932,0.045257422,0.789169354,0.810181818,0.486870121,0.012775018,0.499645138,0.705731707
Site51,Site24,699.7418922,0.742451196,1.723451921,1.889214075,1.21724329,1.444800538,0.533333333,0.2,0.733333333,0.687681549,0.011296396,0.698977945,0.676909091,0.479814219,0.019649875,0.499464094,0.748504065
Site52,Site24,753.6612514,0.877343803,1.467545424,2.111452862,1.730140867,1.21030813,0.315789474,0.368421053,0.684210526,0.620068784,0.049160429,0.669229213,0.627454545,0.453080229,0.022206304,0.475286533,0.706243902
Site53,Site24,769.8137734,0.991578693,0.122730667,2.281718131,1.608058494,1.618760486,0.3,0.4,0.7,0.655109684,0.0058855,0.660995185,0.618818182,0.475728155,0.044526281,0.520254436,0.684495935
Site54,Site24,609.1469187,1.40980915,1.444043807,3.145459188,2.62148125,1.738318025,0.3,0.4,0.7,0.699750786,0.018528551,0.718279337,0.694636364,0.458734177,0.036624473,0.49535865,0.684130081
Site55,Site24,747.1417356,0.921440377,1.966301965,1.224610828,0.549532663,1.094388201,0.315789474,0.368421053,0.684210526,0.666734756,0.039934634,0.70666939,0.671727273,0.471765304,0.032050195,0.503815499,0.635536585
Site56,Site24,796.1956066,1.551887488,3.582690964,3.999254323,3.233969566,2.352759229,0.380952381,0.428571429,0.80952381,0.750167898,0.052160287,0.802328184,0.818363636,0.397923875,0.102233407,0.500157282,0.680869919
Site57,Site24,833.186974,2.537842746,0.92700823,4.140152166,3.346936878,2.436980406,0.5,0.25,0.75,0.703183841,0.072692,0.775875842,0.791545455,0.397949674,0.113389251,0.511338925,0.690512195
Site58,Site24,891.6041722,2.138496337,0.69460335,5.773747087,4.472093346,3.651922306,0.444444444,0.333333333,0.777777778,0.709599825,0.027771703,0.737371529,0.743727273,0.416904989,0.093104544,0.510009533,0.682439024
Site59,Site24,219.7816384,2.256843372,0.203680682,2.675974904,1.661321584,2.097820841,0.666666667,0,0.666666667,0.663063453,0.016106367,0.679169819,0.668818182,0.491066871,0.028756168,0.519823039,0.700585366
Site60,Site24,321.9089316,1.455212842,1.731285794,5.797614217,3.824835893,4.356943997,0.434782609,0.47826087,0.913043478,0.703232125,0.022962237,0.726194363,0.735363636,0.400890869,0.091950366,0.492841234,0.65003252
Site26,Site25,18.14863332,0.599496659,0.088783887,2.565578529,2.375571724,0.968943844,0.235294118,0.058823529,0.294117647,0.648797954,0.000511509,0.649309463,0.599545455,0.312721098,0.018819867,0.331540965,0.424772358
Site27,Site25,27.22294418,0.185120812,0.120119376,2.271098449,2.227232726,0.444210028,0.266666667,0.066666667,0.333333333,0.60480498,0.049703336,0.654508316,0.603909091,0.305128205,0.025641026,0.330769231,0.453121951
Site28,Site25,232.5086202,2.74216745,0.211514554,1.479131738,1.204732358,0.858167026,0.4,0.2,0.6,0.64941622,0.027663827,0.677080046,0.651454545,0.32419446,0.017524025,0.341718485,0.480284553
Site29,Site25,234.615092,2.347583021,0.067893561,2.247652627,1.795259562,1.352399881,0.4,0.36,0.76,0.634079038,0.037153839,0.671232877,0.626090909,0.278352016,0.048187509,0.326539525,0.51701626
Site30,Site25,192.6268565,2.3521071,0.245461334,0.746923461,0.690805914,0.284045501,0.476190476,0.238095238,0.714285714,0.620518915,0.03248168,0.653000594,0.602454545,0.303422258,0.029911075,0.333333333,0.461130081
Site31,Site25,169.1490206,3.098288503,0.274185533,3.377337291,3.264880992,0.864268066,0.625,0,0.625,0.633902707,0.024073519,0.657976226,0.609272727,0.317387799,0.03251814,0.349905939,0.523869919
Site32,Site25,192.067892,3.883163726,0.075727433,1.697643211,0.879987617,1.451762469,0.615384615,0.230769231,0.846153846,0.717177914,0.001022495,0.718200409,0.724272727,0.318942731,0.057268722,0.376211454,0.637455285
Site33,Site25,223.3440352,2.77801472,0.402138782,2.399625507,2.199564157,0.959228906,0.588235294,0.058823529,0.647058824,0.617219917,0.013485477,0.630705394,0.575909091,0.394220532,0.095057034,0.489277567,0.605837398
Site34,Site25,291.4934403,3.656301947,0.574483974,2.11855794,1.827463464,1.071757917,0.5,0.333333333,0.833333333,0.590994371,0.309300456,0.900294827,0.933545455,0.366355741,0.157928594,0.524284336,0.775552846
Site35,Site25,376.7500145,3.435076463,0.250683916,2.792436846,2.411165761,1.40853939,0.5,0.333333333,0.833333333,0.612943528,0.22063968,0.833583208,0.867090909,0.341835906,0.169780666,0.511616572,0.764252033
Site36,Site25,399.3047247,2.948449134,0.080950014,1.620312784,1.062079933,1.223682857,0.363636364,0.454545455,0.818181818,0.538909476,0.293012176,0.831921652,0.875545455,0.269470683,0.283193727,0.552664409,0.882707317
Site37,Site25,428.7509327,2.633284945,1.148967948,1.998125143,1.650584226,1.126088717,0.8,0.066666667,0.866666667,0.636414316,0.089307615,0.725721931,0.725272727,0.377965044,0.123595506,0.501560549,0.717219512
Site38,Site25,445.0207202,1.583046784,0.227182299,5.964485592,5.728673752,1.660537693,0.5,0.2,0.7,0.687722772,0.032673267,0.72039604,0.710181818,0.413762288,0.072386059,0.486148347,0.678894309
Site39,Site25,480.7115084,1.484748157,0.618875917,2.615374839,1.914779911,1.781517174,0.736842105,0.157894737,0.894736842,0.685817597,0.018682202,0.704499799,0.698818182,0.444897959,0.049562682,0.494460641,0.636439024
Site40,Site25,535.7528183,1.244562813,0.545759775,1.209433213,0.419374278,1.134395836,0.555555556,0.111111111,0.666666667,0.649652454,0.013590621,0.663243075,0.623090909,0.387519501,0.12324493,0.510764431,0.697121951
Site41,Site25,564.5479682,1.012578405,0.752051747,2.147184229,1.955056398,0.887780712,0.588235294,0.058823529,0.647058824,0.684009181,0.067876271,0.751885452,0.748727273,0.391548868,0.094391245,0.485940112,0.657430894
Site42,Site25,576.0445036,1.049700514,0.678935605,4.553821878,3.71325539,2.636100929,0.24,0.36,0.6,0.654886098,0.040025548,0.694911646,0.687090909,0.372652865,0.155512759,0.528165623,0.642276423
Site43,Site25,612.667272,0.896879214,0.631932371,2.648779378,1.329637799,2.290872218,0.4,0.2,0.6,0.651016558,0.023894362,0.67491092,0.645818182,0.378790235,0.119577049,0.498367283,0.636650407
Site44,Site25,641.4311805,0.82035513,0.446530725,1.758728939,0.693476346,1.616235762,0.347826087,0.304347826,0.652173913,0.645377809,0.006406997,0.651784806,0.600363636,0.397830018,0.084990958,0.482820976,0.588243902
Site45,Site25,638.4558164,0.800410006,0.240238753,3.121791751,2.274954375,2.137794734,0.8,0.066666667,0.866666667,0.731458886,0.036604775,0.76806366,0.786727273,0.412052615,0.101254206,0.513306822,0.671463415
Site46,Site25,677.7641603,0.763535575,0.16451132,2.659103534,2.193626995,1.502941188,0.272727273,0.272727273,0.545454545,0.632689628,0.027473621,0.660163249,0.610181818,0.400799754,0.107351584,0.508151338,0.61204878
Site47,Site25,710.2812287,0.571950783,0.190624228,0.982033541,0.8033398,0.564831871,0.5,0,0.5,0.651511992,0.018769552,0.670281543,0.623181818,0.409949332,0.105481345,0.515430677,0.654682927
Site48,Site25,719.1012616,0.479316107,1.117632458,2.94804679,2.13704085,2.030772336,0.434782609,0.304347826,0.739130435,0.667169649,0.05302867,0.720198319,0.725727273,0.451480504,0.055408971,0.506889475,0.675398374
Site49,Site25,779.5989568,0.994055941,0.245461334,3.83977979,2.741043201,2.688975829,0.333333333,0.333333333,0.666666667,0.670430052,0.00277122,0.673201273,0.630363636,0.433934808,0.047729919,0.481664726,0.627796748
Site50,Site25,802.2809632,0.65001803,1.331758303,6.289452044,3.209627108,5.408835442,0.736842105,0.157894737,0.894736842,0.736325997,0.06450207,0.800828067,0.830363636,0.408022563,0.128172987,0.53619555,0.729260163
Site51,Site25,798.5057027,0.955324872,1.457100261,2.189713496,1.871053491,1.137542979,0.352941176,0.058823529,0.411764706,0.651265823,0.030590717,0.68185654,0.669272727,0.373581337,0.134930643,0.50851198,0.735552846
Site52,Site25,852.1781224,1.257255363,1.201193763,2.44249529,1.895217536,1.54075752,0.285714286,0.238095238,0.523809524,0.638466885,0.029887797,0.668354682,0.631,0.379462875,0.137440758,0.516903633,0.747300813
